167;196;Любой банк THB;THB Банк;764;3;00000000000000000000000000000000000000000000000000000000000000000011000000011000001000000000000000000000001000000000000000000110010010000000010010011111101011111010101000000000000000000101010001000000000000000000000000000000000
168;40;0x (ZRX);ZRX;108;0;11111111101111111111111111111111111111111110111111111111111111111010000111111110111111101110001101000100001010101000000000000110111111111111111111111111111000000111111011100000000011111111000000000001111000000000000000101100110
169;117;Exmo UAH;UAH Exmo;980;2;10000001000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000
170;142;Почта Банк;RUB ПочтаБанк;643;3;11111111101111111111111111111111111111111110111111111111111111101010000111111010111111111111100111000001000000100000000000000110010011111010101111011111111000000110100000000000000010101100000000000000001000000000000000000000000
171;200;Sepa EUR;EUR SEPA;978;3;10001001001111101101111001000010011101000000100100000000000000000000000000000000001010001010000000001100000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000
172;5;Bitcoin Cash (BCH);BCH;987;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111111111111000101000010111100000100010111111111111111111111111111111011110111111011100000000011111111010000000001111010000000000000111100110
173;29;NEM (XEM);XEM;986;0;10111111101111111111111111111111111111111110111111111111111111111110000111111110111111111110000111000000000010101000000100000110111111111111111111011111111011110111111000000000000011111111010000000001111000000000000000111000010
174;28;TerraUSD (UST);UST;840;0;10111111111111111111111111111111111111111110111111111111111111111110000111111110111110111110000101000000000010101000000100000110010111111011111111011100100011010110101000000000000011111100010000000001001000000000000000000000000
175;50;Tezos (XTZ);XTZ;1007;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001101000100000010101100000100000110111111111111111111111111111011110111111011100000000011111111010000000001111000000000000000101100110
176;141;Открытие;RUB Открытие;643;3;11111111101111111111111111111111111111111110111111111111111111111110000111111010111111111111100111000001000000100000000100000110010011111111111011011111111010110110101000000000000010101101010000000000001000000000000000000000000
177;30;NEO (NEO);NEO;984;0;10111111111111111111111111111111111111111110111111111111111111111110000111111110111110111110001111000100000010101100000000000110111111111111111111111111111011110111111011100000000011111111010000000001111000000000000000111100110
178;31;EOS (EOS);EOS;983;0;10111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001111000100000010101000000100010111111111111111111111111111111011110111111011100000000011111111010000000001111000000000000000111100110
179;32;IOTA (MIOTA);MIOTA;982;0;10001001101111111111111111101110011111011000101111110111011111010010000110011010111110001110000000000000000000001000000000000110010111111011111110011111111000000010111000000000000010001111000000000001111000000000000000111000010
180;33;Lisk (LSK);Lisk;1018;0;10111111101111111111111111111111011111111110111111111111011111101010000111111110111111101110000101000000000010001000000000000110010111111111111110011111111000000010110000000000000011111111000000000001111000000000000000101000010
181;34;Cardano (ADA);ADA;100;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001111000101000010101100000100000111111111111111111111111111111011110111111011100000000011111111010000000001111000000000000000111001010
182;35;Stellar (XLM);XLM;101;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111111111111000100000010101100000100000111111111111111111111111111111011110111111011100000000011111111010000000001111000000000000000111100110
183;199;Любой банк IDR;IDR Банк;360;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
184;7;Bitcoin Gold (BTG);BTG;103;0;10111111101111111111111111111111111111111110111111111111111111111110000111111110111110101110000101000000000010101000000100000110111111111111111111011111101010110111101000000000000011111111010000000001011000000000000000000000000
185;36;TRON (TRX);TRX;104;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001111000100001010101100000100000111111111111111111111111111111011111111111001100000000011111111010000000001111000000000000000111101110
186;118;Exmo BTC;BTC Exmo;967;2;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
187;201;ЕРИП Расчет;BYN ЕРИП;974;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5;171;Visa/MasterCard AMD;AMD Карта;51;3;10011111101111111101111111111111111111111110111111111111000110101010001111111010111110101110000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8;55;VeChain (VET);VET;1011;0;10111111101111111111111111111111111111111110111111111111111111111110000111111110111111111110000101000000000010101000000100000110111111111111111111111111111011110111111000000000000011111111010000000001111000000000000000111000010
9;183;Карта UZCARD;UZS Карта;860;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10;21;Tether TRC20 (USDT);USDT TRC20;840;0;11111111111111111111111111111111111111111110111111111111111111111110000111111111111111111111111111110101111011100010000100010111111111111111111111111111111111111111111011101000000011111111111110011001111011001000000000111101111
12;112;Счет телефона UAH;UAH Баланс;980;1;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
13;223;Наличные BYN;BYN Наличными;974;5;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
188;198;Любой банк NGN;NGN Банк;566;3;10001001000110100001101100101010011100001000000101000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
14;216;UNI RUB;RUB UNI;643;4;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16;124;Garantex;RUB Garantex;643;2;10000001000111101101101110000010011100000000000000000000000000000000000000011000000000000000000000000000000000000000000000000111111011101111111110010000100000000010100000000000000010000100000000000000000000000000000000111000000
17;181;Карта Мир;RUB Мир;643;3;11111111111111111111111111111111111111111110111111111111111111111110000111111010111111111110000111000001000000100000000100000000000000000000111011011111111010110101101000000000000010011001010000000000001000000000000000000000000
21;202;СБП;RUB СБП;643;3;10101011001111111111111111000111111101110110001101100101000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22;151;УкрСиббанк;UAH УкрСиб;980;3;10111101101111111111111111101111111111011100111111111111111111010010000110111010101111101111100110000001100000100000000000000110010011111111111111000010000000000010001000000000000010000100000000010000000000000000000000000000000
23;23;USD Coin (USDC);USDC;840;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001111000100001010101000000100010111111111111111111111111111111011110111111011101000000011111111010000000001111000000000000000111100110
24;24;TrueUSD (TUSD);TUSD;840;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111110111110001111000100001010101000000100010111111111111111111111111111111011110111111011101000000011111111010000000001111000000000000000111100110
25;175;Visa/MasterCard KGS;KGS Карта;417;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
26;47;Qtum (QTUM);QTUM;1004;0;10111111101111111111111111111111111111111110111111111111111111111110000111111110111111101110000101000000000010101000000100000110111111111111111111011111111000000010111000000000000011111111000000000001111000000000000000111000010
27;44;BitTorrent (BTT);BTT;1001;0;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
28;123;Kuna;UAH Kuna;980;2;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000
29;195;Любой банк PLN;PLN Банк;985;3;10001001000110110001101100101010011100001000000101000101000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
30;173;Visa/MasterCard CNY;CNY Карта;156;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
31;189;Любой банк BYN;BYN Банк;974;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
32;57;Shiba BEP20 (SHIB);SHIB;1013;0;10111111111111111111111111111110011111011000101111111111111111111110000111111010101110111110000101000100000000100000000100000110010111111011111111111111111011110111101000000000000010111111010000000001001000000000000000000000000
189;25;Pax Dollar (USDP);USDP;840;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111110111110001111000100001010101000000100010111111111111111111111111111111011010111111011101000000011111111010000000001111000000000000000111100110
190;122;Cryptex;USD Cryptex;840;2;00000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001001000000000000000000
33;87;Advanced Cash KZT;KZT AdvCash;398;1;10111111111111111111111111111110011111001010100111111111111111111110000111111110111110011110000111000000000000100000000100000110010111111111111111011111111011110111101000100000000010111111010000000001011000000000000000000000000
34;143;Россельхозбанк;RUB РСХБ;643;3;10111111111111111111111111111111111111111110111111111111111111101110000111111010111111111111100111000000000000100000000000000000000001011010111011011111111010110100101000000000000010111101010000000000001000000000000000000000000
35;102;PaySera EUR;EUR PaySera;978;1;10000001000000000000000000000000000000000000000000000000000000000000000000000000001010001010000000001100000010000000000000000000000000000000000000000000000000000000000000000000000000001010000000000001000010000000000000000000000
36;20;Tether ERC20 (USDT);USDT ERC20;840;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111111111111110101001011100000000100010111111111111111111111111111111011110111111011101000000011111111011010011001111011001000100000111101111
37;155;Альфа-Банк UAH;UAH Альфа-Банк;980;3;10111101101111111111111111101111111111011100111111111111111111010010000110111010101111101111100110000000000000100000000000000110010011111111111111000000001000000010001000000000000010000100000000010000000000000000000000000000000
38;169;Visa/MasterCard PLN;PLN Карта;985;3;10001111001111111101101100101110011100001000000101000101000000000010000110100010111110001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
39;194;Любой банк TRY;TRY Банк;949;3;10001001000110100001101100101010011100001000000101000101000000000011000000011000001000000000000000000000000000000000000000000110010010000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000
191;145;МТС Банк;RUB МТСБанк;643;3;11111111111111111111111111111111111111111110111111111111111111111110000111111010111111111111100111000000000000100000000100000110000011101010111011011111111000000010100000000000000010110000000000000000001000000000000000000000000
192;204;Revolut USD;USD Revolut;840;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
193;205;Revolut EUR;EUR Revolut;978;3;10000000000000000001100000000000000000000000000000000000000000000000000000000000001010001010000000001100000010000000000000000000000000000000000000000000000000000000000000000000000000001010000000000001000010000000000000000000000
194;170;Visa/MasterCard MDL;MDL Карта;498;3;10011111001111111101111111111111111111111110111111111111000110101010000111100010111110101110000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
195;144;Росбанк;RUB Росбанк;643;3;11111111101111111111111111111111111111111110111111111111111111101010000111111010111111111111100111000001000000100000000000000000000001111010111001011111111000000100100000000000000000101100000000000000001000000000000000000000000
196;154;Сбербанк UAH;UAH Сбербанк;980;3;10111101101111111111111111101111111111011100111111111111011111010000000110111010101111101111100110000000000000100000000000000110010011111111111111000000000000000010001000000000000010000000000000000000000000000000000000000000000
197;48;Chainlink (LINK);LINK;1005;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001111000100000010101100000100000110111111111111111111111111111011110111111011100000000011111111010000000001111000000000000000111100110
198;49;Cosmos (ATOM);ATOM;1006;0;10111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110000101000000000010101100000100000110111111111111111111011111111011110111111000000000000011111111010000000001111000000000000000111000010
199;184;Карта HUMO;UZS HUMO;860;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
200;103;ecoPayz;USD ecoPayz;840;1;10000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
201;51;Polkadot (DOT);DOT;1008;0;10111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001101000100000010101000000100000111111111111111111111111111111011110111111011100000000011111111010000000001111000000000000000111100110
202;52;Uniswap (UNI);UNI;1009;0;10111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001101000100000010101000000100000111111111111111111111111111111011110111111011100000000011111111010000000001111000000000000000111100110
203;26;Dai (DAI);DAI;840;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001101000100000010101000000100010111111111111111111111111111111011110111111011101000000011111111010000000001111000000000000000111100110
204;225;Наличные GBP;GBP Наличными;826;5;10000001000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
205;53;Ravencoin (RVN);RVN;1010;0;10111111101111111111111111111111111111111110111111111111111111111110000111111110111111111110000101000000000010101000000100000110111111111111111111011111111000000010110000000000000011111111000000000001101000000000000000111000010
206;27;Binance USD (BUSD);BUSD;840;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110001111000100001010101000000100000110111111111111111111011111111011110111111011100000000011111111010000000001111000000000000000111100010
207;161;Jysan Bank;KZT Jysan;398;3;10000001000000000000000000000000000100000000000000000000000000000000000110000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
208;22;Tether BEP20 (USDT);USDT BEP20;840;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111110111111001111000100000010100000000100010111111111111111111111111111111011110111111001001000000011111111010000000001111000000000000000111100111
209;66;Toncoin (TON);TON;1021;0;10111111111111111111111111111110011110011000101111111111111111111110000110111010101110111110000101000000000000100000000100000110010111111011101110000000000000000010000000000000000010111100000000000000001000000000000000000000000
210;56;Shiba ERC20 (SHIB);SHIB;1013;0;11111111111111111111111111111111111111111110111111111111111111111110000111111110111111111110000111000000000010101000000100000111111111111111111111111111111011110111111000000000000011111111010000000001111000000000000000111000010
211;226;Наличные AED;AED Наличными;784;5;10001001000110101111111111100111110111111110111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000100000000000000000000000000000000000000000000000000000000000000
212;9;Ethereum BEP20 (ETH);ETH BEP20;993;0;10111111111111111111111111111111111111111100111111111111111111111110000111111010101111111110000101000000000000100000000100010110111111111111111111011111111011110111101000000000000010111111010000000000011000000000000000010000000
213;59;Maker (MKR);MKR;1015;0;11111011111111111111111111111111111111111110111111111111111111111110000110111010101110101110000101000100000000101000000000000110111111111111111111111111111011110111101000000000000010111111010000000001011000000000000000000000000
214;125;WhiteBIT;USD WhiteBIT;840;2;00000000000000000000000000000000000000000000000000000000000000000010000100000010101000001000000000000000000000000010000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000100000000
215;146;Хоум Кредит;RUB ХоумКредит;643;3;10111101101111111111111111111110111111011100111111111111111111100010000111111010101111111110000111000000000000100000000000000110010011111010111110011111111000000110100000000000000010101100000000000000001000000000000000000000000
216;58;Algorand (ALGO);ALGO;1016;0;10111111111111111111111111111111111111111110111111111111111111111110000111111010111111101110000101000000000000101000000100000110111111111111111111011111111000000010101000000000000010111101000000000000011000000000000000000000000
217;60;Avalanche (AVAX);AVAX;1017;0;10111111111111111111111111111111111111111110111111111111111111111110000111111110111110111110000101000000000010101000000100000110111111111111111111011111111011110111101000000000000011111111010000000001011000000000000000010000000
218;10;Wrapped ETH (WETH);WETH;993;0;10111001111111111101111111110110011110001000000111110101111111101110000110111010101110101100000101000000000000101000000000000110010011111010001010000000000000000010000000000000000010111000000000000000001000000000000000000000000
219;191;Любой банк GEL;GEL Банк;981;3;10000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
220;61;Yearn.finance (YFI);YFI;1019;0;10111111111111111111111111111111111111111110111111111111111111111110000111111110111110111110000101000100000010101000000100000110111111111111111111111111111000000111101000000000000011111111000000000001011000000000000000000000000
221;176;Visa/MasterCard CAD;CAD Карта;124;3;10000001000000010000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
222;177;Visa/MasterCard BGN;BGN Карта;975;3;10011111001111111101111111111111111111111110111111111111000110101010000111100010111110101110000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
223;178;Visa/MasterCard HUF;HUF Карта;348;3;10000001000000010000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
224;179;Visa/MasterCard CZK;CZK Карта;203;3;10000001000000010000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
225;180;Visa/MasterCard NOK;NOK Карта;578;3;10000001000000010000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
226;97;Capitalist EUR;EUR Capitalist;978;1;10001001001111111111111111101111111111111110111111111111000000000010000110111000001110101110000100000000000000000000000000000110010011111011111111011111111000000010100000000000000010000101000000000000010000000000000000000000000
227;62;Decentraland (MANA);MANA;1020;0;10111111111111111111111111111111111111111110111111111111111111111110000111111010101110111110000101000100000000101000000100000110111111111111111111111111111000000111101000000000000010111111000000000001011000000000000000000000000
